         53169690 function calls (53114021 primitive calls) in 25.479 seconds

   Ordered by: internal time
   List reduced from 1443 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1220003    0.142    0.000    0.142    0.000 {built-in method builtins.divmod}
   216835    0.142    0.000    0.196    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/freeform.py:5475(free)
   128717    0.139    0.000    1.845    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/planet.py:625(pose)
      401    0.137    0.000    0.399    0.001 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/finalize.py:858(first_projected_static_failure)
   863196    0.137    0.000    0.137    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/catalog.py:234(is_belt)
       11    0.131    0.012    2.478    0.225 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/freeform.py:11791(_commit_paths)
   445204    0.128    0.000    0.180    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/planet.py:597(_transition)
    17708    0.127    0.000    0.496    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/planet.py:688(calc_segments_across)
   782096    0.126    0.000    0.135    0.000 {method 'add' of 'set' objects}
   544197    0.125    0.000    0.696    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/colliders.py:1777(<genexpr>)
   549233    0.122    0.000    0.122    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/catalog.py:1727(building)
        4    0.120    0.030    0.152    0.038 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/validate.py:1795(_slot_occupancy)
   213108    0.120    0.000    0.193    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/planet.py:72(_f32)
   618370    0.112    0.000    0.113    0.000 {method 'setdefault' of 'dict' objects}
   682152    0.110    0.000    0.110    0.000 {built-in method math.cos}
    34083    0.108    0.000    0.205    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/freeform.py:13500(_projected_power_peer_possible)
   108027    0.101    0.000    1.831    0.000 /home/dannyb/.local/share/uv/python/cpython-3.14.7-linux-x86_64-gnu/lib/python3.14/dataclasses.py:1763(replace)
    10850    0.101    0.000    0.542    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/slots.py:353(attachment)


