         53169690 function calls (53114021 primitive calls) in 25.479 seconds

   Ordered by: cumulative time
   List reduced from 1443 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      336    0.069    0.000    1.361    0.004 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/freeform.py:8576(_merge_frontier)
       15    0.022    0.001    1.319    0.088 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/colliders.py:1886(stable_belt_collisions)
      167    0.006    0.000    1.312    0.008 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/freeform.py:9490(_ends)
   164133    0.369    0.000    1.297    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/planet.py:463(spherical_rotation)
        8    0.000    0.000    1.269    0.159 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/freeform.py:16223(hold_ports)
        8    0.000    0.000    1.269    0.159 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/scripts/route_profile.py:307(reserve)
        8    0.008    0.001    1.269    0.159 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/freeform.py:11562(_reserve_port_access)
   222602    0.395    0.000    1.168    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/planet.py:612(direction)
       80    0.036    0.000    1.061    0.013 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/freeform.py:6079(_emit_strip)
  1558748    0.424    0.000    1.025    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/freeform.py:20958(<lambda>)
        8    0.000    0.000    0.925    0.116 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/validate.py:2787(_belt_collide_findings)
        4    0.000    0.000    0.816    0.204 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/freeform.py:9040(_finish)
  4686312    0.703    0.000    0.773    0.000 {method 'get' of 'dict' objects}
        4    0.004    0.001    0.752    0.188 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/slots.py:1097(assign_sorter_slots)
        8    0.183    0.023    0.723    0.090 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/finalize.py:2968(__init__)
   544197    0.125    0.000    0.696    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/colliders.py:1777(<genexpr>)
222384/221570    0.355    0.000    0.693    0.000 {built-in method builtins.min}
        4    0.099    0.025    0.614    0.153 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/slots.py:1142(assign_belt_slots)
      232    0.025    0.000    0.604    0.003 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/freeform.py:6769(_link_lane)
  1560789    0.409    0.000    0.603    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/freeform.py:730(_expired)
     1972    0.284    0.000    0.589    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/colliders.py:1064(collisions)
   289473    0.380    0.000    0.578    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/dsp/colliders.py:1418(sphere_box_overlap)
     8869    0.078    0.000    0.567    0.000 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2/src/flab2bp/layout/slots.py:608(seated_sorter)


