         112591335 function calls (110385972 primitive calls) in 56.463 seconds

   Ordered by: cumulative time
   List reduced from 1631 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      561    0.003    0.000    5.105    0.009 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2-batch2/src/flab2bp/layout/sequence_solver.py:3821(_selected_direct_targets)
     8004    0.577    0.000    5.069    0.001 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2-batch2/src/flab2bp/layout/sequence_kernel.py:149(score_state)
   449059    2.710    0.000    5.007    0.000 /home/dannyb/.local/share/uv/python/cpython-3.14.7-linux-x86_64-gnu/lib/python3.14/dataclasses.py:1782(_replace)
        2    1.437    0.718    4.635    2.318 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2-batch2/src/flab2bp/layout/freeform.py:14576(_projected_coater_junction_bans_by_frame)
        2    0.058    0.029    3.993    1.996 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2-batch2/src/flab2bp/layout/freeform.py:18044(_place_coaters)
      754    0.013    0.000    3.959    0.005 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2-batch2/scripts/route_profile.py:179(astar)
      754    3.025    0.004    3.943    0.005 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2-batch2/src/flab2bp/layout/freeform.py:8098(_astar)
     1387    0.005    0.000    3.440    0.002 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2-batch2/src/flab2bp/layout/freeform.py:1617(_staged_static_relation_projection_risks)
      638    0.248    0.000    3.402    0.005 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2-batch2/src/flab2bp/layout/freeform.py:1413(_staged_static_relation_projection_risks_uncached)
        2    1.029    0.515    3.153    1.576 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2-batch2/src/flab2bp/layout/freeform.py:15044(_power_plan)
        4    0.000    0.000    3.029    0.757 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2-batch2/src/flab2bp/layout/freeform.py:16547(hold_ports)
        4    0.001    0.000    3.029    0.757 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2-batch2/scripts/route_profile.py:307(reserve)
        4    0.010    0.003    3.028    0.757 /home/dannyb/sources/factorio-lab-to-blueprint/.claude/worktrees/speedups-2-batch2/src/flab2bp/layout/freeform.py:11889(_reserve_port_access)
